run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k
51,0.6000758370310607,0.0035351840441595036,20.0,44.79,27.0,9.0,1.9001967313923447,0.23864243686795983,0.9074886565976523,0.11983707730535542,0.1527710211360067,0.28316053992514895,0.002433701199666082,0.00474032817208184,0.008234549971505252,0.005952580135378655,0.01546594659448794,0.02017877816652013,8.00063158912865,15.819385951926357,8.285262161812112,20.0,44.79,-1.6,0.125,0.6766915469550067,-0.02952826013845449,-0.000948526434164959,0.04612373986671752,0.04889406952737003,0.02724635382850749,0.0021269702085483675,-0.0007896597073976696,5.4874892252751355e-05,0.0024218639799901322,1.3800518349434429e-05,0.0007520038533473609,0.0026504190209429303
52,0.6000774505849134,0.003545439661599611,20.0,44.79,27.0,9.0,1.8999344709844077,0.23804079755550797,0.9068273201479762,0.11957793016527332,0.15240471057640448,0.2829483641043216,0.0022160086481137656,0.004751816750350113,0.004770496839638689,0.005420131032657369,0.015481945377656896,0.011744225466479326,8.000761713104724,15.827769619179511,8.84782360342768,20.0,44.79,-1.5,0.125,0.6793051630246538,-0.0402809601620301,0.00027692617521951515,0.05836375096329316,0.06364613307756793,0.040421145898535384,0.003405640389912624,-0.0005153297515664473,0.00010406716254100957,0.004050013226631939,-0.00038264506481668997,0.0016335394937910734,0.0045445965551678185
53,0.6000774193548386,0.003527156028207035,20.0,44.8,27.0,9.0,1.8997974821756585,0.2429208480912287,0.9205060505419005,0.12424163602108526,0.15874954286810591,0.291443437846271,0.001423547644064667,0.006840777990560216,0.009832306608467537,0.003481875021963268,0.01911819467201415,0.024079703270066862,8.001845755767214,15.029874736626486,8.200114822023199,20.0,44.8,-1.4,0.125,0.6877889108273291,-0.04095442635555592,0.005194758042043466,0.05720544531819705,0.06545138777366055,0.04810746173113565,0.003271803203292336,-0.00030105727944859006,0.00022995561700307865,0.004283020301009777,-0.0003804575150853539,0.002313861275850945,0.004934342390076529
54,0.6000770665322579,0.003496106376696777,20.0,44.8,27.0,9.0,1.8996961854070937,0.24073242936342765,0.9145615261640444,0.12221813387169447,0.15616392009453328,0.28851237448288564,0.0022795144638972096,0.006917122533637104,0.008586465254366613,0.005575458371025307,0.019266175088017264,0.021037711292960146,8.000719816500494,14.954120155734087,8.262369364361586,20.0,44.8,-1.3,0.125,0.6609030243640225,-0.0562080646057908,-0.0009703628990879929,0.07104791932590514,0.07626065888313471,0.04672751777620512,0.00504678913754828,0.0009019423237144139,-0.0002593850446913604,0.00581451557552909,0.00015911402648312528,0.0021830207036309026,0.006522162708354136
55,0.6000765120967742,0.0035223495627669135,20.0,44.8,27.0,9.0,1.8996795567768205,0.23862192775564206,0.9140173605558254,0.1208291257298993,0.1544063896945883,0.2842209687977113,0.0021008105500389127,0.009216262982005103,0.011271166058207898,0.005138370894107622,0.02404848235738158,0.027594620396479513,8.000847483356607,12.734384021577412,8.152294183002915,20.0,44.8,-1.2,0.125,0.6207278221098316,-0.06381955648466828,-0.01843588715247836,0.10205957574295256,0.10060884359900321,0.07304564327808441,0.010414056969178078,0.0024062182610263003,-0.00033720574163361545,0.010120098656415315,0.000911432882165335,0.005334590262795871,0.012934372944194633
56,0.600078881048387,0.0035098075338014898,20.0,44.8,27.0,9.0,1.9000083435033899,0.23914919658017278,0.9125752417683236,0.123552574429161,0.15766829372101007,0.2912941533358207,0.0014565296154427643,0.007339621043833075,0.011947293899337864,0.003562544312838012,0.020102389196556474,0.02924670768388507,8.001763208175415,14.526032556173654,8.135544898164895,20.0,44.8,-1.1,0.125,0.552347404722467,-0.07106814522508836,-0.05782580643513469,0.12235572944104045,0.11158645444904741,0.10949768124041943,0.0149679007087241,0.0036579306487098703,0.0011994227741598546,0.012449026426022134,0.001999007031705324,0.01198732491029523,0.019702126022520732
57,0.6000752319483661,0.0035408622077425806,20.0,44.79,27.0,9.0,1.9000648643681495,0.2413868248959665,0.9173645978682321,0.12325713179825508,0.15713620671991352,0.28738664420346716,0.0014280969222702075,0.00846407096889878,0.014746821025471542,0.0034930019209260072,0.022428331374008494,0.03608897982539358,8.001834166843125,13.402450919039717,8.088972127257447,20.0,44.79,-1.0,0.125,0.4563564197697823,-0.041863251335212806,-0.0829772085871171,0.12985569092902416,0.11119011537650209,0.11805362736284236,0.01685908562249332,0.0043827368284122615,-0.0014948854644511896,0.012360748162894173,0.0002987332686592741,0.01393384798981094,0.021576840887599216
58,0.6000774505849131,0.003494982298053027,20.0,44.79,27.0,9.0,1.9001689352771256,0.233354956140977,0.9023335689375084,0.11896916155117554,0.15143841748714945,0.27993768674305297,0.0024971239800998077,0.00691404458959889,0.01483289175658544,0.006107704497678314,0.019261595974599838,0.03629937622273635,8.000599905551939,14.958855826785927,8.087941190862933,20.0,44.79,-0.9,0.125,0.38583659835270195,-0.001530859258345968,-0.06788664789973789,0.12719379334836883,0.12102156349289066,0.10606601565138855,0.01617499339091505,0.0035946768855824717,-0.0013215227953427156,0.014643264772411754,-7.958806908843138e-05,0.011247730616121037,0.02103299438972392
59,0.6000793850806452,0.0035560568978865777,20.0,44.8,27.0,9.0,1.8996103993865199,0.24217436450542784,0.9139400133433884,0.12244374133161993,0.15693328686788466,0.28406539513681184,0.0023222280490950756,0.004431682163586773,0.008728041719541824,0.005679930517272293,0.01501494453955518,0.0213833112157737,8.000693557454772,15.537528703603497,8.2539270628853,20.0,44.8,-0.8,0.125,0.2975697580570047,-0.012617742033527916,-0.04936612911922331,0.10349264270708065,0.10219756684711384,0.08163684804155574,0.010708567673710274,0.0035099717366280335,-0.0004631411702255314,0.010442236955222424,-0.0007943862570399168,0.006663231293853983,0.01390701796139334
60,0.6000765625,0.003558704594768798,20.0,44.8,27.0,9.0,1.8997238296508012,0.24216541934585778,0.9180029366131688,0.12185416973426025,0.15586315001947904,0.2863097279605362,0.002401766675508585,0.005829498804795511,0.00814269609132431,0.005874472204144231,0.0172444394846705,0.019954617929794135,8.00064840833138,15.843197077516182,8.291728928998017,20.0,44.8,-0.7,0.125,0.2972774193896311,0.020477016109033422,-0.03233427424821721,0.09829605979865966,0.09810392752998047,0.07449969428724895,0.009660167364810235,0.0035434392132339915,0.0001151106678865513,0.009622440197493788,-0.00026446535127378537,0.0055490854560611156,0.012415846509182569
61,0.6000790322580645,0.0035632332017959388,20.0,44.8,27.0,9.0,1.8997432423605647,0.23821403920973583,0.9095886935828976,0.12163191775373235,0.15518979335390473,0.2833319879249262,0.0023086791071358585,0.009100712519901721,0.015912450389315852,0.0056467914799586665,0.023796757098221447,0.03893843849779048,8.000701748856727,12.83130967578585,8.076413278989287,20.0,44.8,-0.6,0.125,0.21328136376278534,0.005130873151510589,-0.028841330717114033,0.07736795706662346,0.0725287749106066,0.05158403165601848,0.005984593479174255,0.0021032784964873097,-0.0003599993906010343,0.005259362406974345,0.000264121992889419,0.0026603758476306714,0.006952165866889635
62,0.6000762600806453,0.003549315284614463,20.0,44.8,27.0,9.0,1.899536246839109,0.24079257569364682,0.9134137524700585,0.12350855806251437,0.15799033978613466,0.2865983615199779,0.0023365444309717503,0.006568183754554015,0.007530923222759463,0.005714946620248922,0.018595154117236196,0.01846203630860799,8.000685077426361,15.288211341882498,8.341010077349342,20.0,44.8,-0.5,0.125,0.19647116949572885,0.007471975772416279,-0.030440322667005425,0.06069309590161161,0.05676468182654428,0.044541558932005565,0.003682909218370183,0.0008184889133128,-0.00028414777094148145,0.003221579459904518,-8.360729762019692e-05,0.00198355048207879,0.004444019580176746
63,0.6000781565147238,0.0035750607533528685,20.0,44.79,27.0,9.0,1.900077837676186,0.23476734450424133,0.9105064089338589,0.12086326249486001,0.15372528392153315,0.2879470953845699,0.0012481742031724978,0.005853460726308952,0.010382300788463979,0.0030529368993307254,0.017287899140175055,0.025423091537768987,8.00240104555947,15.830850775151491,8.179478971528289,20.0,44.79,-0.4,0.125,0.18662868122021342,0.016297498979991186,-0.01580112954995551,0.0457357210525746,0.04453401668848429,0.036556239894376376,0.00209133428504357,0.00021872422031936171,1.2860853830231052e-05,0.001982878626548477,0.00010654914494744727,0.0013360891393791286,0.002705151025485588
64,0.6000748285599031,0.003549085247235324,20.0,44.79,27.0,9.0,1.8999458109707597,0.24043639148272353,0.9115879820351878,0.12271956680330426,0.15672339615831735,0.2867652572925573,0.0011496609750990061,0.005857710843691212,0.014569813107273313,0.002811988491369621,0.017295004232606534,0.035656295472216326,8.00283009025318,15.828335525566505,8.09114714508564,20.0,44.79,-0.3,0.125,0.16275716051511907,0.012530254124963943,-0.017131908085485925,0.04422208518755402,0.04350056058030101,0.0330786829531394,0.001955198386544576,0.0003495702770663205,6.34437673547014e-05,0.001891917105054008,0.00015098241045412213,0.0010939785722342197,0.002470547031916402
